id,link,DPDP,PDP,Development project,Public project,Documented project,,,,,,,
2195618,https://github.com/interactivenyc/Defrag,TRUE,TRUE,1,1,1,0,0,1,0,0,0,0
2195630,https://github.com/richardroyal/WordPress-Plugin-Bootstrap,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2195874,https://github.com/benliles/cmsplugin-googleform,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2196622,https://github.com/duritong/ruby-cobbler,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
2197898,https://github.com/niutech/wp-blank-theme,TRUE,TRUE,1,1,0,0,1,0,0,0,0,1
2200133,https://github.com/sinairv/MSChartWrapper,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2200185,https://github.com/sedzen/eye,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2200268,https://github.com/pahnin/pame,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
2202096,https://github.com/swordapp/Simple-Sword-Server,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
2202863,https://github.com/clbustos/web-plotter3d,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2204462,https://github.com/llahiru/ofParticleDesigner,TRUE,TRUE,1,1,0,0,1,0,0,0,0,1
2207307,https://github.com/Cmaury/ClinicalTrialsHQ,TRUE,TRUE,1,1,0,0,0,0,0,1,0,0
2207839,https://github.com/McRipper/Chef-Cookbooks,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2207903,https://github.com/chatgris/fromage,TRUE,TRUE,1,1,0,1,1,0,1,0,1,1
2209509,https://github.com/ebowman/ScalaBootstrap,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2210364,https://github.com/mattmakesmaps/geodjango,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
2217988,https://github.com/EvanDotPro/EdpCommon,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
2221818,https://github.com/toolmanGitHub/BDHoverViewController,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2223879,https://github.com/gbaldera/Google-Weather-Widget,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2224763,https://github.com/subtenante/orgjs,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
2225379,https://github.com/PDXIII/TMN_EMailClient,TRUE,TRUE,1,1,0,0,1,0,0,0,0,1
2225741,https://github.com/lukec/momframe,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2225780,https://github.com/foysavas/bigfoot,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2225973,https://github.com/practo/r5d4,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2225981,https://github.com/gsharma/mongo-rest,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
2226113,https://github.com/adomokos/TicTacToe-Game,TRUE,TRUE,1,1,0,0,1,0,0,0,0,1
2226186,https://github.com/tvondra/shared_ispell,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2226189,https://github.com/julianwachholz/liarsdice,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2226191,https://github.com/RedditProjects/r_minesweeper,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2226422,https://github.com/corruptmemory/herding-cats,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
2226628,https://github.com/r0man/netcdf-clj,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
2226680,https://github.com/johnflan/Twitter-4-Traffic,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
2226783,https://github.com/54chen/nginx-http-hashdos-module,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2226938,https://github.com/edumbill/wascal,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
2227062,https://github.com/Seajure/melange,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2227263,https://github.com/friday-programming/life,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2227310,https://github.com/levmar/power-plant-game,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2227336,https://github.com/rmehta/chaiproject,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
2227769,https://github.com/kmkase/BetterSession,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
2227798,https://github.com/viljoviitanen/Simple-XBMC-Translation-Tool,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
2227848,https://github.com/lud77/Nethnic-Tesselate,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
2227987,https://github.com/CIRB/cirbpolicy.novac,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2228401,https://github.com/unstablereality/ieee_store,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2229118,https://github.com/matheusmoreira/ribbon,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2229303,https://github.com/nickman/GroovyMX,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2230056,https://github.com/jordanstephens/paleta,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2230603,https://github.com/CarlQLange/fit,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2233396,https://github.com/coreyhaines/ZVRS,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2235115,https://github.com/hrj/feedgin,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2239475,https://github.com/joymax/sublime-jslint-jslint4java,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2239921,https://github.com/ktoonsez/KTManta,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2240056,https://github.com/than/Shirt,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2241489,https://github.com/tijsverkoyen/Campaign-Commander-Notifications-Messaging,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2244336,https://github.com/Myatu/pf4wp,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2265634,https://github.com/RajeswariMK/OmniauthApp,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2301051,https://github.com/rubenvb/KISS,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2340487,https://github.com/billryan/GPRS-Module-Driver,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2347630,https://github.com/dimafrid/dbmagic,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2348184,https://github.com/treibholz/appelize,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2348952,https://github.com/kriszyp/bindr,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2349752,https://github.com/barttenbrinke/worker_queue,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2367007,https://github.com/geotrellis/geotrellis,TRUE,TRUE,1,1,0,1,1,0,1,1,1,1
2390505,https://github.com/Gregwar/Mitm,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2394654,https://github.com/timrdf/vsr,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2409391,https://github.com/brianshumate/synergipsum,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
2420692,https://github.com/raptorswing/MapGraphics,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2445608,https://github.com/kazhik/Textalk,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2481700,https://github.com/gobelinus/plugin.video.radbox,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2491230,https://github.com/benpicco/mate-panflute,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
2506293,https://github.com/tardate/noagenda_dashboard,TRUE,TRUE,1,1,0,1,1,0,1,0,1,1
2506320,https://github.com/adabei/handle,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
836538,https://github.com/wlxiong/TrafficAssign,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
843918,https://github.com/vesln/super,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
848445,https://github.com/pierskarsenbarg/tinysharp,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
848860,https://github.com/daoswald/Math-Prime-FastSieve,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
850595,https://github.com/kenbot/ScalaSwingTreeWrapper,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
856186,https://github.com/tibob/yasw,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
856979,https://github.com/talos/no.js,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
862181,https://github.com/toutpt/collective.fancyboxgallery,TRUE,TRUE,1,1,0,0,0,1,0,0,0,0
864510,https://github.com/jvasile/freedombox-privoxy,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
869251,https://github.com/TUM-I5/ASAGI,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
878574,https://github.com/kiernanmcgowan/node-blindparser,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
878736,https://github.com/lukacu/django-gallery,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
888277,https://github.com/givp/Flask-MongoDB-Project,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
892794,https://github.com/marcodaniel/mdframed,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
892934,https://github.com/karban/agros2d,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
893222,https://github.com/siivonen/maven-cleanup,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
899594,https://github.com/akimboio/sleepy,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
902802,https://github.com/edwardcapriolo/IronCount,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
908154,https://github.com/bmwiedemann/os-autoinst,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
921917,https://github.com/marcusklaas/Achtung--die-Kurve-,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
926652,https://github.com/Elucidation/c3,TRUE,TRUE,1,1,0,0,1,0,0,0,0,1
928205,https://github.com/mcollina/qest,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
929283,https://github.com/selatotal/php-readmill,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
931413,https://github.com/dsego/vapi,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
931815,https://github.com/nevali/locksmith,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
933525,https://github.com/ZmartGroup/Newsly,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
937031,https://github.com/CCLab/RS_ref,TRUE,TRUE,1,1,0,0,0,1,0,0,0,0
946632,https://github.com/ethanpil/tileBG,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
955386,https://github.com/chezjohnny/Temperature-and-humidity-collector,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
956054,https://github.com/leotizzei/MobileMedia-Cosmos-VP-v7,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
961619,https://github.com/JPNaude/Qtilities,TRUE,TRUE,1,1,1,1,0,0,0,0,1,0
971903,https://github.com/karfai/diamond,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
972086,https://github.com/SalesforceFoundation/Relationships,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
982148,https://github.com/schatteleyn/Gimme-rate,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
983720,https://github.com/ucyixl/DiPBaCpp,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
985063,https://github.com/pjungwir/db_leftovers,TRUE,TRUE,1,1,0,0,1,0,1,1,1,1
994645,https://github.com/nilsfr/java-etherpad-lite,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
995718,https://github.com/JGL/ofxBackground,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
998883,https://github.com/adityab/memecached,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1005526,https://github.com/joshuajnoble/CAN-Article-Code,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1008718,https://github.com/aslatter/qc-instances,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1010174,https://github.com/evilpenguin/DylibDisabler,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1011277,https://github.com/datenwolf/linmath.h,TRUE,TRUE,1,1,0,0,0,0,0,1,0,0
1011868,https://github.com/obfuscurity/vellup,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1012996,https://github.com/juergh/qemu-dns323,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1013374,https://github.com/codemnky/pomtask,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1013789,https://github.com/moma/tinasoft.desktop,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1024776,https://github.com/jimgraham/NetSparkle,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1031114,https://github.com/ednapiranha/lexicrypt,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1034978,https://github.com/Relief-1/Relief1,TRUE,TRUE,1,1,0,0,0,1,1,1,0,0
1036371,https://github.com/MtGox/websocket,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1042495,https://github.com/artkeep/trinity,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1052768,https://github.com/jvashishtha/UITabBarController-iAds,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1053045,https://github.com/phoetry/phZoom,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1053329,https://github.com/weslien/playpal,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
1054456,https://github.com/mckoss/gtug-ae-bootcamp,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1055056,https://github.com/toutpt/collective.js.imagesloaded,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
1055066,https://github.com/toutpt/collective.js.easing,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
1055659,https://github.com/osklil/nagios-misc,TRUE,TRUE,1,1,0,0,0,1,0,1,0,0
1057284,https://github.com/softpro/barter,FALSE,FALSE,1,0,0,0,1,0,1,1,0,1
1061608,https://github.com/kring/grisu.net,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1062908,https://github.com/jgorset/python-package-template,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1067668,https://github.com/mountain/nseg,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1069769,https://github.com/liwenhaosuper/SysOfIMPS,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1071668,https://github.com/abelbryo/gis_app_dev,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
1072685,https://github.com/mdeejay/msm7x30-ics,FALSE,FALSE,1,0,0,0,1,0,1,1,0,1
1075484,https://github.com/blangel/ply,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
1079220,https://github.com/xing/slouch,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1079988,https://github.com/Mattieuga/MGAMenuController,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
1084529,https://github.com/lunatech-labs/play-debian-package,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1085386,https://github.com/kamaradclimber/mongodb-graphite,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1087530,https://github.com/namin/lms-sandbox,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1088384,https://github.com/MediaSapiens/flamaster,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1094123,https://github.com/rstuven/OpenTweetFilter,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1094185,https://github.com/philterphactory/prosthetic-runner,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1094879,https://github.com/niavlys/memoryKivy,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1096098,https://github.com/koshinuke/koshinuke.java,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
1098096,https://github.com/gtalusan/ALAssetsLibraryPhotoViewController,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1102681,https://github.com/jfleschler/rcp-fb,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
1105784,https://github.com/henyojess/timelog-grails,TRUE,TRUE,1,1,0,0,1,0,0,0,0,1
1111241,https://github.com/frieder/virgo-maven-plugin,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1128424,https://github.com/robertblackwood/CCPanZoomController,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1131187,https://github.com/simukti/Dropbox,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1141521,https://github.com/lucaarcteam/qgis-archeos-plugin,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
1142222,https://github.com/mugenken/p5-Plesk-Email-Manager,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1149246,https://github.com/dwdreisigmeyer/emacs.d,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1149471,https://github.com/RolandasRazma/RRSenderPhoto,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1160846,https://github.com/ProjectMoon/nmud,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1161921,https://github.com/valentt/Fusion-Linux,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1182054,https://github.com/tomfaulhaber/lein-autodoc,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1183922,https://github.com/barrylapthorn/countdown_timer,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1187870,https://github.com/smirik/SmirikCourseBundle,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1190484,https://github.com/regdog/goodlife,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
1195453,https://github.com/zregvart/with-aes,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1196579,https://github.com/thierryd/adg-android,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1197540,https://github.com/stefri/sbt-emberjs,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1197577,https://github.com/athoune/node-redis-protocol,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1203532,https://github.com/DjDCH/DeathLog,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1210488,https://github.com/elkuku/xml2sql,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1214565,https://github.com/seppo0010/redislite,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1216706,https://github.com/molok/vim-smartusline,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1219521,https://github.com/w495/Erlxslt,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1228195,https://github.com/vtunka/tattletale-plugin,TRUE,TRUE,1,1,0,1,0,1,0,0,0,0
1229472,https://github.com/ekarak/ansible,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1249349,https://github.com/hackasaurus/hackasaurus-locales,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1252261,https://github.com/pear/Net_IMAP,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1259531,https://github.com/vijeenroshpw/MSP430Hacks,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1275943,https://github.com/adityaswaroop/updated-saral-web-payroll,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1282978,https://github.com/cpbills/mpd-jukebox,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1286333,https://github.com/justinrainbow/rfc2epub,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1302762,https://github.com/jamtur01/puppet-flowdock,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
1304027,https://github.com/jenius/azscrape,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1306143,https://github.com/markbates/dj_remixes,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1306388,https://github.com/myfluxi/xxKernel,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
1308080,https://github.com/neilcauldwell/hubot-nurph,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
1310952,https://github.com/bocoup/Cor-,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1311570,https://github.com/fabiantheblind/incomOrg2Layout,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1318114,https://github.com/hosszukalman/mysqlDbExporter,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1320739,https://github.com/kiichi/CompassExample,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
1321154,https://github.com/bradyvercher/wp-better-internal-link-search,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1334723,https://github.com/nicjansma/economist-to-kindle,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1347259,https://github.com/SaitoWu/grit_ext,TRUE,TRUE,1,1,0,1,1,0,1,0,1,1
1349445,https://github.com/runningwild/mathgl,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1350226,https://github.com/jeremyevans/aqualung,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1352799,https://github.com/medialab/scholarScape,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1356635,https://github.com/OrangeTide/btree,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1361275,https://github.com/openstack/ceilometer,FALSE,FALSE,1,0,0,1,1,0,1,0,0,1
1362385,https://github.com/erikvanoosten/tictactoe-axon,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1372798,https://github.com/ako/inkscape-presenter,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1376108,https://github.com/drKreso/amount_inflector,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
1383367,https://github.com/candycode/qlua,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1389616,https://github.com/IdeaBlade/Cocktail,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1404175,https://github.com/crystax/android-platform-ndk,TRUE,TRUE,1,1,0,1,1,0,1,1,0,1
1422302,https://github.com/syam44/Hotspot-Login-Manager,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1458436,https://github.com/robik/DIni,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1467942,https://github.com/sseshachala/Nagios-Cacti,TRUE,TRUE,1,1,0,1,1,1,0,0,0,1
1474240,https://github.com/trezorg/PIL,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
1476789,https://github.com/kengonakajima/lua-msgpack,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1476807,https://github.com/collin/module_loader,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1477749,https://github.com/timj/starlink-pyast,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1480220,https://github.com/marufbd/Zephyr.NET,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1496207,https://github.com/TeamNyx/external_dexmaker,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1506351,https://github.com/frankshearar/Unification,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1508266,https://github.com/xforty/chef-initdb,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1526740,https://github.com/wise86-android/ASage,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1534698,https://github.com/atshum/BZFlag-ICS491,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1544559,https://github.com/kiwanami/emacs-ctable,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
1568002,https://github.com/pc-magas/guma,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1568558,https://github.com/peerigon/metaclass,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1570860,https://github.com/modulogrc/modSIC,TRUE,TRUE,1,1,0,1,1,0,0,0,0,0
1592677,https://github.com/jeremysenn/Barika,FALSE,FALSE,1,0,0,0,1,0,1,1,0,1
1595598,https://github.com/zerohun/Easyfsf,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1603692,https://github.com/sullerandras/nanojpeg-python,TRUE,TRUE,1,1,0,1,0,1,0,0,0,0
1608059,https://github.com/oxys-net/django-historylink,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1616334,https://github.com/woodardj/bluelinks,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1622407,https://github.com/AndreyGeonya/crystalMap,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1623484,https://github.com/IamKDO/ELSE,TRUE,TRUE,1,1,0,0,0,0,0,1,0,0
1629311,https://github.com/bmule/ehkmt-integration,TRUE,TRUE,1,1,0,0,0,0,0,1,0,0
1634242,https://github.com/pypingou/gitsync,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
1660069,https://github.com/bisegni/chaosframework,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1693486,https://github.com/Emagister/HttpGatewayCacheModule,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1697703,https://github.com/CoderDojo/CoderDojo-Kata,TRUE,TRUE,1,1,1,1,0,0,0,0,0,0
1703966,https://github.com/zben/magento-rails,TRUE,TRUE,1,1,0,1,0,1,0,1,0,0
1729502,https://github.com/nesl/FlowEngine,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1732378,https://github.com/jberger/Module-UseFrom,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1823764,https://github.com/new299/hackterm,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1824771,https://github.com/flipback/ruby-player,TRUE,TRUE,1,1,0,1,1,1,1,0,0,1
1837536,https://github.com/jmpressjs/jmpress.js,TRUE,TRUE,1,1,0,1,0,0,0,0,1,0
1843045,https://github.com/hws47a/VF_EasyAjax,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1843566,https://github.com/jwgcarlson/Copter,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1874040,https://github.com/hamstar/CodeIgniter-Datatables,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
1882113,https://github.com/scoates/ourmidpoint,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1883318,https://github.com/lanius/wificamera,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1891526,https://github.com/alextunyk/htmlcompressor-maven-plugin,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
1896932,https://github.com/cfstras/buddha,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1900050,https://github.com/9thport/redmine-due-date-offset,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
1909881,https://github.com/hpoom/kohana-loggly,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1920843,https://github.com/pbrenner/Scheduler,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
1924877,https://github.com/sqville/aie,TRUE,TRUE,1,1,1,0,0,0,0,0,0,0
1929174,https://github.com/Chase-san/Chibichan,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1935329,https://github.com/brjannc/maven-archetype-bukkit,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1940140,https://github.com/restlet/restlet-framework-js,TRUE,TRUE,1,1,0,1,1,0,1,0,1,1
1944062,https://github.com/virpool/jinq,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1944096,https://github.com/binary-sequence/android-ejemplo-intent,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
1951888,https://github.com/stormdragon2976/ttytter-extensions,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
1965474,https://github.com/djjcast/mirodark,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2004165,https://github.com/dkbrown/android_device_samsung_epic,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
2004196,https://github.com/francesc/rails-translate-models,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2008527,https://github.com/abevoelker/blog,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0
2144845,https://github.com/yoreek/nginx-xsltproc-module,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
2145369,https://github.com/andykarpov/LEDClock,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
2145529,https://github.com/rmyers/cannula,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
2146147,https://github.com/jayridge/apnstornado,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
